age,unit,indic_em,sex,geotime,date,value
Y20-64,PC_POP,EMP_LFS,T,EA19,2013-01-01,67
Y20-64,PC_POP,EMP_LFS,T,EA19,2014-01-01,68
Y20-64,PC_POP,EMP_LFS,T,EA19,2015-01-01,69
Y20-64,PC_POP,EMP_LFS,T,EA19,2016-01-01,70
Y20-64,PC_POP,EMP_LFS,T,EA19,2017-01-01,71
Y20-64,PC_POP,EMP_LFS,T,EE,2005-01-01,72
Y20-64,PC_POP,EMP_LFS,T,EE,2006-01-01,75
Y20-64,PC_POP,EMP_LFS,T,EE,2007-01-01,76
Y20-64,PC_POP,EMP_LFS,T,EE,2008-01-01,77
Y20-64,PC_POP,EMP_LFS,T,EE,2009-01-01,70
Y20-64,PC_POP,EMP_LFS,T,EE,2010-01-01,66
Y20-64,PC_POP,EMP_LFS,T,EE,2011-01-01,70
Y20-64,PC_POP,EMP_LFS,T,EE,2012-01-01,72
Y20-64,PC_POP,EMP_LFS,T,EE,2013-01-01,73
Y20-64,PC_POP,EMP_LFS,T,EE,2014-01-01,74
Y20-64,PC_POP,EMP_LFS,T,EE,2015-01-01,76
Y20-64,PC_POP,EMP_LFS,T,EE,2016-01-01,76
Y20-64,PC_POP,EMP_LFS,T,EE,2017-01-01,78
Y20-64,PC_POP,EMP_LFS,T,EL,2005-01-01,64
Y20-64,PC_POP,EMP_LFS,T,EL,2006-01-01,65
Y20-64,PC_POP,EMP_LFS,T,EL,2007-01-01,65
Y20-64,PC_POP,EMP_LFS,T,EL,2008-01-01,66
Y20-64,PC_POP,EMP_LFS,T,EL,2009-01-01,65
Y20-64,PC_POP,EMP_LFS,T,EL,2010-01-01,63
Y20-64,PC_POP,EMP_LFS,T,EL,2011-01-01,59
Y20-64,PC_POP,EMP_LFS,T,EL,2012-01-01,55
Y20-64,PC_POP,EMP_LFS,T,EL,2013-01-01,52
Y20-64,PC_POP,EMP_LFS,T,EL,2014-01-01,53
Y20-64,PC_POP,EMP_LFS,T,EL,2015-01-01,54
Y20-64,PC_POP,EMP_LFS,T,EL,2016-01-01,56
Y20-64,PC_POP,EMP_LFS,T,EL,2017-01-01,57
Y20-64,PC_POP,EMP_LFS,T,ES,2005-01-01,67
Y20-64,PC_POP,EMP_LFS,T,ES,2006-01-01,69
Y20-64,PC_POP,EMP_LFS,T,ES,2007-01-01,69
Y20-64,PC_POP,EMP_LFS,T,ES,2008-01-01,68
Y20-64,PC_POP,EMP_LFS,T,ES,2009-01-01,64
Y20-64,PC_POP,EMP_LFS,T,ES,2010-01-01,62
Y20-64,PC_POP,EMP_LFS,T,ES,2011-01-01,62
Y20-64,PC_POP,EMP_LFS,T,ES,2012-01-01,59
Y20-64,PC_POP,EMP_LFS,T,ES,2013-01-01,58
Y20-64,PC_POP,EMP_LFS,T,ES,2014-01-01,59
Y20-64,PC_POP,EMP_LFS,T,ES,2015-01-01,62
Y20-64,PC_POP,EMP_LFS,T,ES,2016-01-01,63
Y20-64,PC_POP,EMP_LFS,T,ES,2017-01-01,65
Y20-64,PC_POP,EMP_LFS,T,EU27,2005-01-01,68
Y20-64,PC_POP,EMP_LFS,T,EU27,2006-01-01,69
Y20-64,PC_POP,EMP_LFS,T,EU27,2007-01-01,69
Y20-64,PC_POP,EMP_LFS,T,EU27,2008-01-01,70
Y20-64,PC_POP,EMP_LFS,T,EU27,2009-01-01,69
Y20-64,PC_POP,EMP_LFS,T,EU27,2010-01-01,68
Y20-64,PC_POP,EMP_LFS,T,EU27,2011-01-01,68
Y20-64,PC_POP,EMP_LFS,T,EU27,2012-01-01,68
Y20-64,PC_POP,EMP_LFS,T,EU27,2013-01-01,68
Y20-64,PC_POP,EMP_LFS,T,EU27,2014-01-01,69
Y20-64,PC_POP,EMP_LFS,T,EU27,2015-01-01,70
Y20-64,PC_POP,EMP_LFS,T,EU27,2016-01-01,71
Y20-64,PC_POP,EMP_LFS,T,EU27,2017-01-01,72
Y20-64,PC_POP,EMP_LFS,T,EU28,2005-01-01,67
Y20-64,PC_POP,EMP_LFS,T,EU28,2006-01-01,68
Y20-64,PC_POP,EMP_LFS,T,EU28,2007-01-01,69
Y20-64,PC_POP,EMP_LFS,T,EU28,2008-01-01,70
Y20-64,PC_POP,EMP_LFS,T,EU28,2009-01-01,69
Y20-64,PC_POP,EMP_LFS,T,EU28,2010-01-01,68
Y20-64,PC_POP,EMP_LFS,T,EU28,2011-01-01,68
Y20-64,PC_POP,EMP_LFS,T,EU28,2012-01-01,68
Y20-64,PC_POP,EMP_LFS,T,EU28,2013-01-01,68
Y20-64,PC_POP,EMP_LFS,T,EU28,2014-01-01,69
Y20-64,PC_POP,EMP_LFS,T,EU28,2015-01-01,70
Y20-64,PC_POP,EMP_LFS,T,EU28,2016-01-01,71
Y20-64,PC_POP,EMP_LFS,T,EU28,2017-01-01,72
Y20-64,PC_POP,EMP_LFS,T,FI,2005-01-01,73
Y20-64,PC_POP,EMP_LFS,T,FI,2006-01-01,73
Y20-64,PC_POP,EMP_LFS,T,FI,2007-01-01,74
Y20-64,PC_POP,EMP_LFS,T,FI,2008-01-01,75
Y20-64,PC_POP,EMP_LFS,T,FI,2009-01-01,73
Y20-64,PC_POP,EMP_LFS,T,FI,2010-01-01,73
Y20-64,PC_POP,EMP_LFS,T,FI,2011-01-01,73
Y20-64,PC_POP,EMP_LFS,T,FI,2012-01-01,74
Y20-64,PC_POP,EMP_LFS,T,FI,2013-01-01,73
Y20-64,PC_POP,EMP_LFS,T,FI,2014-01-01,73
Y20-64,PC_POP,EMP_LFS,T,FI,2015-01-01,72
Y20-64,PC_POP,EMP_LFS,T,FI,2016-01-01,73
Y20-64,PC_POP,EMP_LFS,T,FI,2017-01-01,74
Y20-64,PC_POP,EMP_LFS,T,FR,2005-01-01,
Y20-64,PC_POP,EMP_LFS,T,FR,2006-01-01,
Y20-64,PC_POP,EMP_LFS,T,FR,2007-01-01,
Y20-64,PC_POP,EMP_LFS,T,FR,2008-01-01,
Y20-64,PC_POP,EMP_LFS,T,FR,2009-01-01,
Y20-64,PC_POP,EMP_LFS,T,FR,2010-01-01,
Y20-64,PC_POP,EMP_LFS,T,FR,2011-01-01,
Y20-64,PC_POP,EMP_LFS,T,FR,2012-01-01,
Y20-64,PC_POP,EMP_LFS,T,FR,2013-01-01,
Y20-64,PC_POP,EMP_LFS,T,FR,2014-01-01,69
Y20-64,PC_POP,EMP_LFS,T,FR,2015-01-01,69
Y20-64,PC_POP,EMP_LFS,T,FR,2016-01-01,70
Y20-64,PC_POP,EMP_LFS,T,FR,2017-01-01,70
Y20-64,PC_POP,EMP_LFS,T,FX,2005-01-01,69
Y20-64,PC_POP,EMP_LFS,T,FX,2006-01-01,69
Y20-64,PC_POP,EMP_LFS,T,FX,2007-01-01,69
Y20-64,PC_POP,EMP_LFS,T,FX,2008-01-01,70
Y20-64,PC_POP,EMP_LFS,T,FX,2009-01-01,69
Y20-64,PC_POP,EMP_LFS,T,FX,2010-01-01,69
Y20-64,PC_POP,EMP_LFS,T,FX,2011-01-01,69
Y20-64,PC_POP,EMP_LFS,T,FX,2012-01-01,69
Y20-64,PC_POP,EMP_LFS,T,FX,2013-01-01,69
Y20-64,PC_POP,EMP_LFS,T,FX,2014-01-01,69
Y20-64,PC_POP,EMP_LFS,T,FX,2015-01-01,70
Y20-64,PC_POP,EMP_LFS,T,FX,2016-01-01,70
Y20-64,PC_POP,EMP_LFS,T,FX,2017-01-01,71
Y20-64,PC_POP,EMP_LFS,T,HR,2005-01-01,59
Y20-64,PC_POP,EMP_LFS,T,HR,2006-01-01,60
Y20-64,PC_POP,EMP_LFS,T,HR,2007-01-01,63
Y20-64,PC_POP,EMP_LFS,T,HR,2008-01-01,64
Y20-64,PC_POP,EMP_LFS,T,HR,2009-01-01,64
Y20-64,PC_POP,EMP_LFS,T,HR,2010-01-01,62
Y20-64,PC_POP,EMP_LFS,T,HR,2011-01-01,59
Y20-64,PC_POP,EMP_LFS,T,HR,2012-01-01,58
Y20-64,PC_POP,EMP_LFS,T,HR,2013-01-01,57
Y20-64,PC_POP,EMP_LFS,T,HR,2014-01-01,59
Y20-64,PC_POP,EMP_LFS,T,HR,2015-01-01,60
Y20-64,PC_POP,EMP_LFS,T,HR,2016-01-01,61
Y20-64,PC_POP,EMP_LFS,T,HR,2017-01-01,63
Y20-64,PC_POP,EMP_LFS,T,HU,2005-01-01,62
Y20-64,PC_POP,EMP_LFS,T,HU,2006-01-01,62
Y20-64,PC_POP,EMP_LFS,T,HU,2007-01-01,62
Y20-64,PC_POP,EMP_LFS,T,HU,2008-01-01,61
Y20-64,PC_POP,EMP_LFS,T,HU,2009-01-01,60
Y20-64,PC_POP,EMP_LFS,T,HU,2010-01-01,59
Y20-64,PC_POP,EMP_LFS,T,HU,2011-01-01,60
Y20-64,PC_POP,EMP_LFS,T,HU,2012-01-01,61
Y20-64,PC_POP,EMP_LFS,T,HU,2013-01-01,63
Y20-64,PC_POP,EMP_LFS,T,HU,2014-01-01,66
Y20-64,PC_POP,EMP_LFS,T,HU,2015-01-01,68
Y20-64,PC_POP,EMP_LFS,T,HU,2016-01-01,71
Y20-64,PC_POP,EMP_LFS,T,HU,2017-01-01,73
Y20-64,PC_POP,EMP_LFS,T,IE,2005-01-01,74
Y20-64,PC_POP,EMP_LFS,T,IE,2006-01-01,74
Y20-64,PC_POP,EMP_LFS,T,IE,2007-01-01,75
Y20-64,PC_POP,EMP_LFS,T,IE,2008-01-01,73
Y20-64,PC_POP,EMP_LFS,T,IE,2009-01-01,68
Y20-64,PC_POP,EMP_LFS,T,IE,2010-01-01,65
Y20-64,PC_POP,EMP_LFS,T,IE,2011-01-01,64
Y20-64,PC_POP,EMP_LFS,T,IE,2012-01-01,64
Y20-64,PC_POP,EMP_LFS,T,IE,2013-01-01,66
Y20-64,PC_POP,EMP_LFS,T,IE,2014-01-01,68
Y20-64,PC_POP,EMP_LFS,T,IE,2015-01-01,69
Y20-64,PC_POP,EMP_LFS,T,IE,2016-01-01,71
Y20-64,PC_POP,EMP_LFS,T,IE,2017-01-01,73
Y20-64,PC_POP,EMP_LFS,T,IS,2005-01-01,85
Y20-64,PC_POP,EMP_LFS,T,IS,2006-01-01,86
Y20-64,PC_POP,EMP_LFS,T,IS,2007-01-01,86
Y20-64,PC_POP,EMP_LFS,T,IS,2008-01-01,85
Y20-64,PC_POP,EMP_LFS,T,IS,2009-01-01,80
Y20-64,PC_POP,EMP_LFS,T,IS,2010-01-01,80
Y20-64,PC_POP,EMP_LFS,T,IS,2011-01-01,80
Y20-64,PC_POP,EMP_LFS,T,IS,2012-01-01,81
Y20-64,PC_POP,EMP_LFS,T,IS,2013-01-01,82
Y20-64,PC_POP,EMP_LFS,T,IS,2014-01-01,84
Y20-64,PC_POP,EMP_LFS,T,IS,2015-01-01,86
Y20-64,PC_POP,EMP_LFS,T,IS,2016-01-01,87
Y20-64,PC_POP,EMP_LFS,T,IS,2017-01-01,87
Y20-64,PC_POP,EMP_LFS,T,IT,2005-01-01,61
Y20-64,PC_POP,EMP_LFS,T,IT,2006-01-01,62
Y20-64,PC_POP,EMP_LFS,T,IT,2007-01-01,62
Y20-64,PC_POP,EMP_LFS,T,IT,2008-01-01,62
Y20-64,PC_POP,EMP_LFS,T,IT,2009-01-01,61
Y20-64,PC_POP,EMP_LFS,T,IT,2010-01-01,61
Y20-64,PC_POP,EMP_LFS,T,IT,2011-01-01,61
Y20-64,PC_POP,EMP_LFS,T,IT,2012-01-01,60
Y20-64,PC_POP,EMP_LFS,T,IT,2013-01-01,59
Y20-64,PC_POP,EMP_LFS,T,IT,2014-01-01,59
Y20-64,PC_POP,EMP_LFS,T,IT,2015-01-01,60
Y20-64,PC_POP,EMP_LFS,T,IT,2016-01-01,61
Y20-64,PC_POP,EMP_LFS,T,IT,2017-01-01,62
Y20-64,PC_POP,EMP_LFS,T,LT,2005-01-01,70
Y20-64,PC_POP,EMP_LFS,T,LT,2006-01-01,71
Y20-64,PC_POP,EMP_LFS,T,LT,2007-01-01,72
Y20-64,PC_POP,EMP_LFS,T,LT,2008-01-01,72
Y20-64,PC_POP,EMP_LFS,T,LT,2009-01-01,67
Y20-64,PC_POP,EMP_LFS,T,LT,2010-01-01,64
Y20-64,PC_POP,EMP_LFS,T,LT,2011-01-01,66
Y20-64,PC_POP,EMP_LFS,T,LT,2012-01-01,68
Y20-64,PC_POP,EMP_LFS,T,LT,2013-01-01,69
Y20-64,PC_POP,EMP_LFS,T,LT,2014-01-01,71
Y20-64,PC_POP,EMP_LFS,T,LT,2015-01-01,73
Y20-64,PC_POP,EMP_LFS,T,LT,2016-01-01,75
Y20-64,PC_POP,EMP_LFS,T,LT,2017-01-01,76
Y20-64,PC_POP,EMP_LFS,T,LU,2005-01-01,69
Y20-64,PC_POP,EMP_LFS,T,LU,2006-01-01,69
Y20-64,PC_POP,EMP_LFS,T,LU,2007-01-01,69
Y20-64,PC_POP,EMP_LFS,T,LU,2008-01-01,68
Y20-64,PC_POP,EMP_LFS,T,LU,2009-01-01,70
Y20-64,PC_POP,EMP_LFS,T,LU,2010-01-01,70
Y20-64,PC_POP,EMP_LFS,T,LU,2011-01-01,70
Y20-64,PC_POP,EMP_LFS,T,LU,2012-01-01,71
Y20-64,PC_POP,EMP_LFS,T,LU,2013-01-01,71
Y20-64,PC_POP,EMP_LFS,T,LU,2014-01-01,72
Y20-64,PC_POP,EMP_LFS,T,LU,2015-01-01,70
Y20-64,PC_POP,EMP_LFS,T,LU,2016-01-01,70
Y20-64,PC_POP,EMP_LFS,T,LU,2017-01-01,71
Y20-64,PC_POP,EMP_LFS,T,LV,2005-01-01,69
Y20-64,PC_POP,EMP_LFS,T,LV,2006-01-01,73
Y20-64,PC_POP,EMP_LFS,T,LV,2007-01-01,75
Y20-64,PC_POP,EMP_LFS,T,LV,2008-01-01,75
Y20-64,PC_POP,EMP_LFS,T,LV,2009-01-01,66
Y20-64,PC_POP,EMP_LFS,T,LV,2010-01-01,64
Y20-64,PC_POP,EMP_LFS,T,LV,2011-01-01,66
Y20-64,PC_POP,EMP_LFS,T,LV,2012-01-01,68
Y20-64,PC_POP,EMP_LFS,T,LV,2013-01-01,69
Y20-64,PC_POP,EMP_LFS,T,LV,2014-01-01,70
Y20-64,PC_POP,EMP_LFS,T,LV,2015-01-01,72
Y20-64,PC_POP,EMP_LFS,T,LV,2016-01-01,73
Y20-64,PC_POP,EMP_LFS,T,LV,2017-01-01,74
Y20-64,PC_POP,EMP_LFS,T,ME,2005-01-01,
Y20-64,PC_POP,EMP_LFS,T,ME,2006-01-01,
Y20-64,PC_POP,EMP_LFS,T,ME,2007-01-01,
Y20-64,PC_POP,EMP_LFS,T,ME,2008-01-01,
Y20-64,PC_POP,EMP_LFS,T,ME,2009-01-01,
Y20-64,PC_POP,EMP_LFS,T,ME,2010-01-01,
Y20-64,PC_POP,EMP_LFS,T,ME,2011-01-01,50
Y20-64,PC_POP,EMP_LFS,T,ME,2012-01-01,52
Y20-64,PC_POP,EMP_LFS,T,ME,2013-01-01,52
Y20-64,PC_POP,EMP_LFS,T,ME,2014-01-01,55
Y20-64,PC_POP,EMP_LFS,T,ME,2015-01-01,56
Y20-64,PC_POP,EMP_LFS,T,ME,2016-01-01,57
Y20-64,PC_POP,EMP_LFS,T,ME,2017-01-01,58
Y20-64,PC_POP,EMP_LFS,T,MK,2005-01-01,
Y20-64,PC_POP,EMP_LFS,T,MK,2006-01-01,43
Y20-64,PC_POP,EMP_LFS,T,MK,2007-01-01,45
Y20-64,PC_POP,EMP_LFS,T,MK,2008-01-01,46
Y20-64,PC_POP,EMP_LFS,T,MK,2009-01-01,47
Y20-64,PC_POP,EMP_LFS,T,MK,2010-01-01,48
Y20-64,PC_POP,EMP_LFS,T,MK,2011-01-01,48
Y20-64,PC_POP,EMP_LFS,T,MK,2012-01-01,48
Y20-64,PC_POP,EMP_LFS,T,MK,2013-01-01,50
Y20-64,PC_POP,EMP_LFS,T,MK,2014-01-01,51
Y20-64,PC_POP,EMP_LFS,T,MK,2015-01-01,51
Y20-64,PC_POP,EMP_LFS,T,MK,2016-01-01,53
Y20-64,PC_POP,EMP_LFS,T,MK,2017-01-01,54
Y20-64,PC_POP,EMP_LFS,T,MT,2005-01-01,57
Y20-64,PC_POP,EMP_LFS,T,MT,2006-01-01,57
Y20-64,PC_POP,EMP_LFS,T,MT,2007-01-01,58
Y20-64,PC_POP,EMP_LFS,T,MT,2008-01-01,59
Y20-64,PC_POP,EMP_LFS,T,MT,2009-01-01,59
Y20-64,PC_POP,EMP_LFS,T,MT,2010-01-01,60
Y20-64,PC_POP,EMP_LFS,T,MT,2011-01-01,61
Y20-64,PC_POP,EMP_LFS,T,MT,2012-01-01,63
Y20-64,PC_POP,EMP_LFS,T,MT,2013-01-01,66
Y20-64,PC_POP,EMP_LFS,T,MT,2014-01-01,67
Y20-64,PC_POP,EMP_LFS,T,MT,2015-01-01,69
Y20-64,PC_POP,EMP_LFS,T,MT,2016-01-01,71
Y20-64,PC_POP,EMP_LFS,T,MT,2017-01-01,73
Y20-64,PC_POP,EMP_LFS,T,NL,2005-01-01,75
Y20-64,PC_POP,EMP_LFS,T,NL,2006-01-01,76
Y20-64,PC_POP,EMP_LFS,T,NL,2007-01-01,77
Y20-64,PC_POP,EMP_LFS,T,NL,2008-01-01,78
Y20-64,PC_POP,EMP_LFS,T,NL,2009-01-01,78
Y20-64,PC_POP,EMP_LFS,T,NL,2010-01-01,76
Y20-64,PC_POP,EMP_LFS,T,NL,2011-01-01,76
Y20-64,PC_POP,EMP_LFS,T,NL,2012-01-01,76
Y20-64,PC_POP,EMP_LFS,T,NL,2013-01-01,75
Y20-64,PC_POP,EMP_LFS,T,NL,2014-01-01,75
Y20-64,PC_POP,EMP_LFS,T,NL,2015-01-01,76
Y20-64,PC_POP,EMP_LFS,T,NL,2016-01-01,77
Y20-64,PC_POP,EMP_LFS,T,NL,2017-01-01,78
Y20-64,PC_POP,EMP_LFS,T,NO,2005-01-01,78
Y20-64,PC_POP,EMP_LFS,T,NO,2006-01-01,79
Y20-64,PC_POP,EMP_LFS,T,NO,2007-01-01,80
Y20-64,PC_POP,EMP_LFS,T,NO,2008-01-01,81
Y20-64,PC_POP,EMP_LFS,T,NO,2009-01-01,80
Y20-64,PC_POP,EMP_LFS,T,NO,2010-01-01,79
Y20-64,PC_POP,EMP_LFS,T,NO,2011-01-01,79
Y20-64,PC_POP,EMP_LFS,T,NO,2012-01-01,79
Y20-64,PC_POP,EMP_LFS,T,NO,2013-01-01,79
Y20-64,PC_POP,EMP_LFS,T,NO,2014-01-01,79
Y20-64,PC_POP,EMP_LFS,T,NO,2015-01-01,79
Y20-64,PC_POP,EMP_LFS,T,NO,2016-01-01,78
Y20-64,PC_POP,EMP_LFS,T,NO,2017-01-01,78
Y20-64,PC_POP,EMP_LFS,T,PL,2005-01-01,58
Y20-64,PC_POP,EMP_LFS,T,PL,2006-01-01,60
Y20-64,PC_POP,EMP_LFS,T,PL,2007-01-01,62
Y20-64,PC_POP,EMP_LFS,T,PL,2008-01-01,65
Y20-64,PC_POP,EMP_LFS,T,PL,2009-01-01,64
Y20-64,PC_POP,EMP_LFS,T,PL,2010-01-01,64
Y20-64,PC_POP,EMP_LFS,T,PL,2011-01-01,64
Y20-64,PC_POP,EMP_LFS,T,PL,2012-01-01,64
Y20-64,PC_POP,EMP_LFS,T,PL,2013-01-01,64
Y20-64,PC_POP,EMP_LFS,T,PL,2014-01-01,66
Y20-64,PC_POP,EMP_LFS,T,PL,2015-01-01,67
Y20-64,PC_POP,EMP_LFS,T,PL,2016-01-01,69
Y20-64,PC_POP,EMP_LFS,T,PL,2017-01-01,70
Y20-64,PC_POP,EMP_LFS,T,PT,2005-01-01,72
Y20-64,PC_POP,EMP_LFS,T,PT,2006-01-01,72
Y20-64,PC_POP,EMP_LFS,T,PT,2007-01-01,72
Y20-64,PC_POP,EMP_LFS,T,PT,2008-01-01,73
Y20-64,PC_POP,EMP_LFS,T,PT,2009-01-01,71
Y20-64,PC_POP,EMP_LFS,T,PT,2010-01-01,70
Y20-64,PC_POP,EMP_LFS,T,PT,2011-01-01,68
Y20-64,PC_POP,EMP_LFS,T,PT,2012-01-01,66
Y20-64,PC_POP,EMP_LFS,T,PT,2013-01-01,65
Y20-64,PC_POP,EMP_LFS,T,PT,2014-01-01,67
Y20-64,PC_POP,EMP_LFS,T,PT,2015-01-01,69
Y20-64,PC_POP,EMP_LFS,T,PT,2016-01-01,70
Y20-64,PC_POP,EMP_LFS,T,PT,2017-01-01,73
Y20-64,PC_POP,EMP_LFS,T,RO,2005-01-01,63
Y20-64,PC_POP,EMP_LFS,T,RO,2006-01-01,64
Y20-64,PC_POP,EMP_LFS,T,RO,2007-01-01,64
Y20-64,PC_POP,EMP_LFS,T,RO,2008-01-01,64
Y20-64,PC_POP,EMP_LFS,T,RO,2009-01-01,63
Y20-64,PC_POP,EMP_LFS,T,RO,2010-01-01,64
Y20-64,PC_POP,EMP_LFS,T,RO,2011-01-01,63
Y20-64,PC_POP,EMP_LFS,T,RO,2012-01-01,64
Y20-64,PC_POP,EMP_LFS,T,RO,2013-01-01,64
Y20-64,PC_POP,EMP_LFS,T,RO,2014-01-01,65
Y20-64,PC_POP,EMP_LFS,T,RO,2015-01-01,66
Y20-64,PC_POP,EMP_LFS,T,RO,2016-01-01,66
Y20-64,PC_POP,EMP_LFS,T,RO,2017-01-01,68
Y20-64,PC_POP,EMP_LFS,T,SE,2005-01-01,77
Y20-64,PC_POP,EMP_LFS,T,SE,2006-01-01,78
Y20-64,PC_POP,EMP_LFS,T,SE,2007-01-01,80
Y20-64,PC_POP,EMP_LFS,T,SE,2008-01-01,80
Y20-64,PC_POP,EMP_LFS,T,SE,2009-01-01,78
Y20-64,PC_POP,EMP_LFS,T,SE,2010-01-01,78
Y20-64,PC_POP,EMP_LFS,T,SE,2011-01-01,79
Y20-64,PC_POP,EMP_LFS,T,SE,2012-01-01,79
Y20-64,PC_POP,EMP_LFS,T,SE,2013-01-01,79
Y20-64,PC_POP,EMP_LFS,T,SE,2014-01-01,80
Y20-64,PC_POP,EMP_LFS,T,SE,2015-01-01,80
Y20-64,PC_POP,EMP_LFS,T,SE,2016-01-01,81
Y20-64,PC_POP,EMP_LFS,T,SE,2017-01-01,81
Y20-64,PC_POP,EMP_LFS,T,SI,2005-01-01,71
Y20-64,PC_POP,EMP_LFS,T,SI,2006-01-01,71
Y20-64,PC_POP,EMP_LFS,T,SI,2007-01-01,72
Y20-64,PC_POP,EMP_LFS,T,SI,2008-01-01,73
Y20-64,PC_POP,EMP_LFS,T,SI,2009-01-01,71
Y20-64,PC_POP,EMP_LFS,T,SI,2010-01-01,70
Y20-64,PC_POP,EMP_LFS,T,SI,2011-01-01,68
Y20-64,PC_POP,EMP_LFS,T,SI,2012-01-01,68
Y20-64,PC_POP,EMP_LFS,T,SI,2013-01-01,67
Y20-64,PC_POP,EMP_LFS,T,SI,2014-01-01,67
Y20-64,PC_POP,EMP_LFS,T,SI,2015-01-01,69
Y20-64,PC_POP,EMP_LFS,T,SI,2016-01-01,70
Y20-64,PC_POP,EMP_LFS,T,SI,2017-01-01,73
Y20-64,PC_POP,EMP_LFS,T,SK,2005-01-01,64
Y20-64,PC_POP,EMP_LFS,T,SK,2006-01-01,66
Y20-64,PC_POP,EMP_LFS,T,SK,2007-01-01,67
Y20-64,PC_POP,EMP_LFS,T,SK,2008-01-01,68
Y20-64,PC_POP,EMP_LFS,T,SK,2009-01-01,66
Y20-64,PC_POP,EMP_LFS,T,SK,2010-01-01,64
Y20-64,PC_POP,EMP_LFS,T,SK,2011-01-01,65
Y20-64,PC_POP,EMP_LFS,T,SK,2012-01-01,65
Y20-64,PC_POP,EMP_LFS,T,SK,2013-01-01,65
Y20-64,PC_POP,EMP_LFS,T,SK,2014-01-01,65
Y20-64,PC_POP,EMP_LFS,T,SK,2015-01-01,67
Y20-64,PC_POP,EMP_LFS,T,SK,2016-01-01,69
Y20-64,PC_POP,EMP_LFS,T,SK,2017-01-01,71
Y20-64,PC_POP,EMP_LFS,T,TR,2005-01-01,
Y20-64,PC_POP,EMP_LFS,T,TR,2006-01-01,48
Y20-64,PC_POP,EMP_LFS,T,TR,2007-01-01,48
Y20-64,PC_POP,EMP_LFS,T,TR,2008-01-01,48
Y20-64,PC_POP,EMP_LFS,T,TR,2009-01-01,47
Y20-64,PC_POP,EMP_LFS,T,TR,2010-01-01,50
Y20-64,PC_POP,EMP_LFS,T,TR,2011-01-01,52
Y20-64,PC_POP,EMP_LFS,T,TR,2012-01-01,52
Y20-64,PC_POP,EMP_LFS,T,TR,2013-01-01,53
Y20-64,PC_POP,EMP_LFS,T,TR,2014-01-01,53
Y20-64,PC_POP,EMP_LFS,T,TR,2015-01-01,53
Y20-64,PC_POP,EMP_LFS,T,TR,2016-01-01,54
Y20-64,PC_POP,EMP_LFS,T,TR,2017-01-01,55
Y20-64,PC_POP,EMP_LFS,T,UK,2005-01-01,75
Y20-64,PC_POP,EMP_LFS,T,UK,2006-01-01,75
Y20-64,PC_POP,EMP_LFS,T,UK,2007-01-01,75
Y20-64,PC_POP,EMP_LFS,T,UK,2008-01-01,75
Y20-64,PC_POP,EMP_LFS,T,UK,2009-01-01,73
Y20-64,PC_POP,EMP_LFS,T,UK,2010-01-01,73
Y20-64,PC_POP,EMP_LFS,T,UK,2011-01-01,73
Y20-64,PC_POP,EMP_LFS,T,UK,2012-01-01,74
Y20-64,PC_POP,EMP_LFS,T,UK,2013-01-01,74
Y20-64,PC_POP,EMP_LFS,T,UK,2014-01-01,76
Y20-64,PC_POP,EMP_LFS,T,UK,2015-01-01,76
Y20-64,PC_POP,EMP_LFS,T,UK,2016-01-01,77
Y20-64,PC_POP,EMP_LFS,T,UK,2017-01-01,78
