unit,indic_il,age,sex,geotime,date,value
PC,LI_R_MD60,Y_GE65,F,NO,2009-01-01,18.6
PC,LI_R_MD60,Y_GE65,F,NO,2010-01-01,18.6
PC,LI_R_MD60,Y_GE65,F,NO,2011-01-01,17.1
PC,LI_R_MD60,Y_GE65,F,NO,2012-01-01,13.7
PC,LI_R_MD60,Y_GE65,F,NO,2013-01-01,15.1
PC,LI_R_MD60,Y_GE65,F,NO,2014-01-01,14.7
PC,LI_R_MD60,Y_GE65,F,NO,2015-01-01,14.1
PC,LI_R_MD60,Y_GE65,F,NO,2016-01-01,14.0
PC,LI_R_MD60,Y_GE65,F,NO,2017-01-01,12.6
PC,LI_R_MD60,Y_GE65,F,PL,2006-01-01,9.1
PC,LI_R_MD60,Y_GE65,F,PL,2007-01-01,9.2
PC,LI_R_MD60,Y_GE65,F,PL,2008-01-01,13.4
PC,LI_R_MD60,Y_GE65,F,PL,2009-01-01,16.5
PC,LI_R_MD60,Y_GE65,F,PL,2010-01-01,16.8
PC,LI_R_MD60,Y_GE65,F,PL,2011-01-01,17.4
PC,LI_R_MD60,Y_GE65,F,PL,2012-01-01,16.8
PC,LI_R_MD60,Y_GE65,F,PL,2013-01-01,14.6
PC,LI_R_MD60,Y_GE65,F,PL,2014-01-01,13.8
PC,LI_R_MD60,Y_GE65,F,PL,2015-01-01,13.9
PC,LI_R_MD60,Y_GE65,F,PL,2016-01-01,15.2
PC,LI_R_MD60,Y_GE65,F,PL,2017-01-01,15.8
PC,LI_R_MD60,Y_GE65,F,PT,2006-01-01,26.4
PC,LI_R_MD60,Y_GE65,F,PT,2007-01-01,26.9
PC,LI_R_MD60,Y_GE65,F,PT,2008-01-01,24.5
PC,LI_R_MD60,Y_GE65,F,PT,2009-01-01,21.8
PC,LI_R_MD60,Y_GE65,F,PT,2010-01-01,23.5
PC,LI_R_MD60,Y_GE65,F,PT,2011-01-01,21.4
PC,LI_R_MD60,Y_GE65,F,PT,2012-01-01,18.4
PC,LI_R_MD60,Y_GE65,F,PT,2013-01-01,15.2
PC,LI_R_MD60,Y_GE65,F,PT,2014-01-01,16.9
PC,LI_R_MD60,Y_GE65,F,PT,2015-01-01,19.0
PC,LI_R_MD60,Y_GE65,F,PT,2016-01-01,19.9
PC,LI_R_MD60,Y_GE65,F,PT,2017-01-01,18.3
PC,LI_R_MD60,Y_GE65,F,RO,2006-01-01,
PC,LI_R_MD60,Y_GE65,F,RO,2007-01-01,33.9
PC,LI_R_MD60,Y_GE65,F,RO,2008-01-01,30.5
PC,LI_R_MD60,Y_GE65,F,RO,2009-01-01,25.9
PC,LI_R_MD60,Y_GE65,F,RO,2010-01-01,21.9
PC,LI_R_MD60,Y_GE65,F,RO,2011-01-01,18.9
PC,LI_R_MD60,Y_GE65,F,RO,2012-01-01,18.2
PC,LI_R_MD60,Y_GE65,F,RO,2013-01-01,18.2
PC,LI_R_MD60,Y_GE65,F,RO,2014-01-01,19.7
PC,LI_R_MD60,Y_GE65,F,RO,2015-01-01,23.5
PC,LI_R_MD60,Y_GE65,F,RO,2016-01-01,23.7
PC,LI_R_MD60,Y_GE65,F,RO,2017-01-01,24.5
PC,LI_R_MD60,Y_GE65,F,RS,2006-01-01,
PC,LI_R_MD60,Y_GE65,F,RS,2007-01-01,
PC,LI_R_MD60,Y_GE65,F,RS,2008-01-01,
PC,LI_R_MD60,Y_GE65,F,RS,2009-01-01,
PC,LI_R_MD60,Y_GE65,F,RS,2010-01-01,
PC,LI_R_MD60,Y_GE65,F,RS,2011-01-01,
PC,LI_R_MD60,Y_GE65,F,RS,2012-01-01,
PC,LI_R_MD60,Y_GE65,F,RS,2013-01-01,22.3
PC,LI_R_MD60,Y_GE65,F,RS,2014-01-01,22.3
PC,LI_R_MD60,Y_GE65,F,RS,2015-01-01,21.9
PC,LI_R_MD60,Y_GE65,F,RS,2016-01-01,22.0
PC,LI_R_MD60,Y_GE65,F,RS,2017-01-01,
PC,LI_R_MD60,Y_GE65,F,SE,2006-01-01,15.3
PC,LI_R_MD60,Y_GE65,F,SE,2007-01-01,12.7
PC,LI_R_MD60,Y_GE65,F,SE,2008-01-01,19.9
PC,LI_R_MD60,Y_GE65,F,SE,2009-01-01,21.4
PC,LI_R_MD60,Y_GE65,F,SE,2010-01-01,19.0
PC,LI_R_MD60,Y_GE65,F,SE,2011-01-01,21.6
PC,LI_R_MD60,Y_GE65,F,SE,2012-01-01,20.9
PC,LI_R_MD60,Y_GE65,F,SE,2013-01-01,20.5
PC,LI_R_MD60,Y_GE65,F,SE,2014-01-01,17.9
PC,LI_R_MD60,Y_GE65,F,SE,2015-01-01,20.6
PC,LI_R_MD60,Y_GE65,F,SE,2016-01-01,21.7
PC,LI_R_MD60,Y_GE65,F,SE,2017-01-01,20.0
PC,LI_R_MD60,Y_GE65,F,SI,2006-01-01,24.7
PC,LI_R_MD60,Y_GE65,F,SI,2007-01-01,24.8
PC,LI_R_MD60,Y_GE65,F,SI,2008-01-01,27.5
PC,LI_R_MD60,Y_GE65,F,SI,2009-01-01,25.5
PC,LI_R_MD60,Y_GE65,F,SI,2010-01-01,27.1
PC,LI_R_MD60,Y_GE65,F,SI,2011-01-01,27.8
PC,LI_R_MD60,Y_GE65,F,SI,2012-01-01,25.0
PC,LI_R_MD60,Y_GE65,F,SI,2013-01-01,25.5
PC,LI_R_MD60,Y_GE65,F,SI,2014-01-01,21.6
PC,LI_R_MD60,Y_GE65,F,SI,2015-01-01,22.2
PC,LI_R_MD60,Y_GE65,F,SI,2016-01-01,22.5
PC,LI_R_MD60,Y_GE65,F,SI,2017-01-01,20.9
PC,LI_R_MD60,Y_GE65,F,SK,2006-01-01,10.8
PC,LI_R_MD60,Y_GE65,F,SK,2007-01-01,11.7
PC,LI_R_MD60,Y_GE65,F,SK,2008-01-01,13.4
PC,LI_R_MD60,Y_GE65,F,SK,2009-01-01,14.8
PC,LI_R_MD60,Y_GE65,F,SK,2010-01-01,10.1
PC,LI_R_MD60,Y_GE65,F,SK,2011-01-01,8.2
PC,LI_R_MD60,Y_GE65,F,SK,2012-01-01,9.0
PC,LI_R_MD60,Y_GE65,F,SK,2013-01-01,7.6
PC,LI_R_MD60,Y_GE65,F,SK,2014-01-01,7.5
PC,LI_R_MD60,Y_GE65,F,SK,2015-01-01,7.0
PC,LI_R_MD60,Y_GE65,F,SK,2016-01-01,6.5
PC,LI_R_MD60,Y_GE65,F,SK,2017-01-01,8.3
PC,LI_R_MD60,Y_GE65,F,TR,2006-01-01,20.9
PC,LI_R_MD60,Y_GE65,F,TR,2007-01-01,19.0
PC,LI_R_MD60,Y_GE65,F,TR,2008-01-01,19.6
PC,LI_R_MD60,Y_GE65,F,TR,2009-01-01,20.3
PC,LI_R_MD60,Y_GE65,F,TR,2010-01-01,19.7
PC,LI_R_MD60,Y_GE65,F,TR,2011-01-01,20.2
PC,LI_R_MD60,Y_GE65,F,TR,2012-01-01,22.0
PC,LI_R_MD60,Y_GE65,F,TR,2013-01-01,19.3
PC,LI_R_MD60,Y_GE65,F,TR,2014-01-01,19.6
PC,LI_R_MD60,Y_GE65,F,TR,2015-01-01,19.6
PC,LI_R_MD60,Y_GE65,F,TR,2016-01-01,
PC,LI_R_MD60,Y_GE65,F,TR,2017-01-01,
PC,LI_R_MD60,Y_GE65,F,UK,2006-01-01,29.0
PC,LI_R_MD60,Y_GE65,F,UK,2007-01-01,29.0
PC,LI_R_MD60,Y_GE65,F,UK,2008-01-01,29.7
PC,LI_R_MD60,Y_GE65,F,UK,2009-01-01,24.1
PC,LI_R_MD60,Y_GE65,F,UK,2010-01-01,24.4
PC,LI_R_MD60,Y_GE65,F,UK,2011-01-01,24.9
PC,LI_R_MD60,Y_GE65,F,UK,2012-01-01,17.7
PC,LI_R_MD60,Y_GE65,F,UK,2013-01-01,18.3
PC,LI_R_MD60,Y_GE65,F,UK,2014-01-01,20.0
PC,LI_R_MD60,Y_GE65,F,UK,2015-01-01,17.8
PC,LI_R_MD60,Y_GE65,F,UK,2016-01-01,19.4
PC,LI_R_MD60,Y_GE65,F,UK,2017-01-01,
PC,LI_R_MD60,Y_GE65,M,AT,2006-01-01,10.5
PC,LI_R_MD60,Y_GE65,M,AT,2007-01-01,9.3
PC,LI_R_MD60,Y_GE65,M,AT,2008-01-01,14.1
PC,LI_R_MD60,Y_GE65,M,AT,2009-01-01,13.2
PC,LI_R_MD60,Y_GE65,M,AT,2010-01-01,12.5
PC,LI_R_MD60,Y_GE65,M,AT,2011-01-01,12.1
PC,LI_R_MD60,Y_GE65,M,AT,2012-01-01,11.5
PC,LI_R_MD60,Y_GE65,M,AT,2013-01-01,12.5
PC,LI_R_MD60,Y_GE65,M,AT,2014-01-01,11.4
PC,LI_R_MD60,Y_GE65,M,AT,2015-01-01,10.7
PC,LI_R_MD60,Y_GE65,M,AT,2016-01-01,10.0
PC,LI_R_MD60,Y_GE65,M,AT,2017-01-01,9.1
PC,LI_R_MD60,Y_GE65,M,BE,2006-01-01,20.8
PC,LI_R_MD60,Y_GE65,M,BE,2007-01-01,20.5
PC,LI_R_MD60,Y_GE65,M,BE,2008-01-01,20.1
PC,LI_R_MD60,Y_GE65,M,BE,2009-01-01,20.6
PC,LI_R_MD60,Y_GE65,M,BE,2010-01-01,18.7
PC,LI_R_MD60,Y_GE65,M,BE,2011-01-01,20.1
PC,LI_R_MD60,Y_GE65,M,BE,2012-01-01,19.2
PC,LI_R_MD60,Y_GE65,M,BE,2013-01-01,17.0
PC,LI_R_MD60,Y_GE65,M,BE,2014-01-01,15.5
PC,LI_R_MD60,Y_GE65,M,BE,2015-01-01,14.5
PC,LI_R_MD60,Y_GE65,M,BE,2016-01-01,15.2
PC,LI_R_MD60,Y_GE65,M,BE,2017-01-01,14.7
PC,LI_R_MD60,Y_GE65,M,BG,2006-01-01,14.5
PC,LI_R_MD60,Y_GE65,M,BG,2007-01-01,15.3
PC,LI_R_MD60,Y_GE65,M,BG,2008-01-01,26.8
PC,LI_R_MD60,Y_GE65,M,BG,2009-01-01,32.0
PC,LI_R_MD60,Y_GE65,M,BG,2010-01-01,24.9
PC,LI_R_MD60,Y_GE65,M,BG,2011-01-01,22.1
PC,LI_R_MD60,Y_GE65,M,BG,2012-01-01,19.3
PC,LI_R_MD60,Y_GE65,M,BG,2013-01-01,21.0
PC,LI_R_MD60,Y_GE65,M,BG,2014-01-01,18.0
PC,LI_R_MD60,Y_GE65,M,BG,2015-01-01,22.1
PC,LI_R_MD60,Y_GE65,M,BG,2016-01-01,15.9
PC,LI_R_MD60,Y_GE65,M,BG,2017-01-01,22.5
PC,LI_R_MD60,Y_GE65,M,CH,2006-01-01,
PC,LI_R_MD60,Y_GE65,M,CH,2007-01-01,24.5
PC,LI_R_MD60,Y_GE65,M,CH,2008-01-01,23.2
PC,LI_R_MD60,Y_GE65,M,CH,2009-01-01,26.3
PC,LI_R_MD60,Y_GE65,M,CH,2010-01-01,24.2
PC,LI_R_MD60,Y_GE65,M,CH,2011-01-01,24.2
PC,LI_R_MD60,Y_GE65,M,CH,2012-01-01,24.9
PC,LI_R_MD60,Y_GE65,M,CH,2013-01-01,25.6
PC,LI_R_MD60,Y_GE65,M,CH,2014-01-01,21.7
PC,LI_R_MD60,Y_GE65,M,CH,2015-01-01,24.0
PC,LI_R_MD60,Y_GE65,M,CH,2016-01-01,22.2
PC,LI_R_MD60,Y_GE65,M,CH,2017-01-01,
PC,LI_R_MD60,Y_GE65,M,CY,2006-01-01,49.2
PC,LI_R_MD60,Y_GE65,M,CY,2007-01-01,46.3
PC,LI_R_MD60,Y_GE65,M,CY,2008-01-01,41.0
PC,LI_R_MD60,Y_GE65,M,CY,2009-01-01,42.4
PC,LI_R_MD60,Y_GE65,M,CY,2010-01-01,36.8
PC,LI_R_MD60,Y_GE65,M,CY,2011-01-01,31.7
PC,LI_R_MD60,Y_GE65,M,CY,2012-01-01,24.2
PC,LI_R_MD60,Y_GE65,M,CY,2013-01-01,16.2
PC,LI_R_MD60,Y_GE65,M,CY,2014-01-01,17.6
PC,LI_R_MD60,Y_GE65,M,CY,2015-01-01,13.6
PC,LI_R_MD60,Y_GE65,M,CY,2016-01-01,15.8
PC,LI_R_MD60,Y_GE65,M,CY,2017-01-01,18.3
PC,LI_R_MD60,Y_GE65,M,CZ,2006-01-01,2.4
PC,LI_R_MD60,Y_GE65,M,CZ,2007-01-01,2.0
PC,LI_R_MD60,Y_GE65,M,CZ,2008-01-01,3.3
PC,LI_R_MD60,Y_GE65,M,CZ,2009-01-01,3.0
PC,LI_R_MD60,Y_GE65,M,CZ,2010-01-01,2.1
PC,LI_R_MD60,Y_GE65,M,CZ,2011-01-01,2.0
PC,LI_R_MD60,Y_GE65,M,CZ,2012-01-01,2.7
PC,LI_R_MD60,Y_GE65,M,CZ,2013-01-01,2.7
PC,LI_R_MD60,Y_GE65,M,CZ,2014-01-01,4.3
PC,LI_R_MD60,Y_GE65,M,CZ,2015-01-01,3.5
PC,LI_R_MD60,Y_GE65,M,CZ,2016-01-01,3.6
PC,LI_R_MD60,Y_GE65,M,CZ,2017-01-01,4.8
PC,LI_R_MD60,Y_GE65,M,DE,2006-01-01,10.8
PC,LI_R_MD60,Y_GE65,M,DE,2007-01-01,13.0
PC,LI_R_MD60,Y_GE65,M,DE,2008-01-01,12.0
PC,LI_R_MD60,Y_GE65,M,DE,2009-01-01,12.9
PC,LI_R_MD60,Y_GE65,M,DE,2010-01-01,12.1
PC,LI_R_MD60,Y_GE65,M,DE,2011-01-01,12.0
PC,LI_R_MD60,Y_GE65,M,DE,2012-01-01,13.3
PC,LI_R_MD60,Y_GE65,M,DE,2013-01-01,12.7
PC,LI_R_MD60,Y_GE65,M,DE,2014-01-01,14.0
PC,LI_R_MD60,Y_GE65,M,DE,2015-01-01,14.5
PC,LI_R_MD60,Y_GE65,M,DE,2016-01-01,14.9
PC,LI_R_MD60,Y_GE65,M,DE,2017-01-01,14.9
PC,LI_R_MD60,Y_GE65,M,DK,2006-01-01,15.9
PC,LI_R_MD60,Y_GE65,M,DK,2007-01-01,16.5
PC,LI_R_MD60,Y_GE65,M,DK,2008-01-01,17.0
PC,LI_R_MD60,Y_GE65,M,DK,2009-01-01,18.5
PC,LI_R_MD60,Y_GE65,M,DK,2010-01-01,16.8
PC,LI_R_MD60,Y_GE65,M,DK,2011-01-01,12.7
PC,LI_R_MD60,Y_GE65,M,DK,2012-01-01,11.1
PC,LI_R_MD60,Y_GE65,M,DK,2013-01-01,8.1
PC,LI_R_MD60,Y_GE65,M,DK,2014-01-01,9.1
PC,LI_R_MD60,Y_GE65,M,DK,2015-01-01,8.0
PC,LI_R_MD60,Y_GE65,M,DK,2016-01-01,7.2
PC,LI_R_MD60,Y_GE65,M,DK,2017-01-01,8.9
PC,LI_R_MD60,Y_GE65,M,EA18,2006-01-01,16.0
PC,LI_R_MD60,Y_GE65,M,EA18,2007-01-01,16.1
PC,LI_R_MD60,Y_GE65,M,EA18,2008-01-01,14.8
PC,LI_R_MD60,Y_GE65,M,EA18,2009-01-01,14.6
PC,LI_R_MD60,Y_GE65,M,EA18,2010-01-01,12.7
PC,LI_R_MD60,Y_GE65,M,EA18,2011-01-01,12.9
PC,LI_R_MD60,Y_GE65,M,EA18,2012-01-01,12.4
PC,LI_R_MD60,Y_GE65,M,EA18,2013-01-01,11.3
PC,LI_R_MD60,Y_GE65,M,EA18,2014-01-01,11.0
PC,LI_R_MD60,Y_GE65,M,EA18,2015-01-01,11.4
PC,LI_R_MD60,Y_GE65,M,EA18,2016-01-01,12.1
PC,LI_R_MD60,Y_GE65,M,EA18,2017-01-01,12.2
PC,LI_R_MD60,Y_GE65,M,EA19,2006-01-01,15.9
PC,LI_R_MD60,Y_GE65,M,EA19,2007-01-01,16.1
PC,LI_R_MD60,Y_GE65,M,EA19,2008-01-01,14.8
PC,LI_R_MD60,Y_GE65,M,EA19,2009-01-01,14.6
PC,LI_R_MD60,Y_GE65,M,EA19,2010-01-01,12.7
PC,LI_R_MD60,Y_GE65,M,EA19,2011-01-01,12.8
PC,LI_R_MD60,Y_GE65,M,EA19,2012-01-01,12.4
PC,LI_R_MD60,Y_GE65,M,EA19,2013-01-01,11.3
PC,LI_R_MD60,Y_GE65,M,EA19,2014-01-01,11.0
PC,LI_R_MD60,Y_GE65,M,EA19,2015-01-01,11.4
PC,LI_R_MD60,Y_GE65,M,EA19,2016-01-01,12.1
PC,LI_R_MD60,Y_GE65,M,EA19,2017-01-01,12.3
PC,LI_R_MD60,Y_GE65,M,EE,2006-01-01,13.7
PC,LI_R_MD60,Y_GE65,M,EE,2007-01-01,20.7
PC,LI_R_MD60,Y_GE65,M,EE,2008-01-01,24.6
PC,LI_R_MD60,Y_GE65,M,EE,2009-01-01,18.9
PC,LI_R_MD60,Y_GE65,M,EE,2010-01-01,8.0
PC,LI_R_MD60,Y_GE65,M,EE,2011-01-01,7.2
PC,LI_R_MD60,Y_GE65,M,EE,2012-01-01,11.2
PC,LI_R_MD60,Y_GE65,M,EE,2013-01-01,13.3
PC,LI_R_MD60,Y_GE65,M,EE,2014-01-01,18.5
PC,LI_R_MD60,Y_GE65,M,EE,2015-01-01,21.0
PC,LI_R_MD60,Y_GE65,M,EE,2016-01-01,26.1
PC,LI_R_MD60,Y_GE65,M,EE,2017-01-01,28.4
PC,LI_R_MD60,Y_GE65,M,EL,2006-01-01,23.5
PC,LI_R_MD60,Y_GE65,M,EL,2007-01-01,20.8
PC,LI_R_MD60,Y_GE65,M,EL,2008-01-01,20.8
PC,LI_R_MD60,Y_GE65,M,EL,2009-01-01,20.9
PC,LI_R_MD60,Y_GE65,M,EL,2010-01-01,18.8
PC,LI_R_MD60,Y_GE65,M,EL,2011-01-01,21.7
PC,LI_R_MD60,Y_GE65,M,EL,2012-01-01,15.9
PC,LI_R_MD60,Y_GE65,M,EL,2013-01-01,13.7
PC,LI_R_MD60,Y_GE65,M,EL,2014-01-01,13.3
PC,LI_R_MD60,Y_GE65,M,EL,2015-01-01,11.9
PC,LI_R_MD60,Y_GE65,M,EL,2016-01-01,10.6
PC,LI_R_MD60,Y_GE65,M,EL,2017-01-01,11.1
PC,LI_R_MD60,Y_GE65,M,ES,2006-01-01,25.9
PC,LI_R_MD60,Y_GE65,M,ES,2007-01-01,23.7
PC,LI_R_MD60,Y_GE65,M,ES,2008-01-01,22.1
PC,LI_R_MD60,Y_GE65,M,ES,2009-01-01,21.1
PC,LI_R_MD60,Y_GE65,M,ES,2010-01-01,19.4
PC,LI_R_MD60,Y_GE65,M,ES,2011-01-01,17.5
PC,LI_R_MD60,Y_GE65,M,ES,2012-01-01,14.7
PC,LI_R_MD60,Y_GE65,M,ES,2013-01-01,12.1
PC,LI_R_MD60,Y_GE65,M,ES,2014-01-01,10.0
PC,LI_R_MD60,Y_GE65,M,ES,2015-01-01,11.1
PC,LI_R_MD60,Y_GE65,M,ES,2016-01-01,12.7
PC,LI_R_MD60,Y_GE65,M,ES,2017-01-01,13.5
PC,LI_R_MD60,Y_GE65,M,EU27,2006-01-01,15.9
PC,LI_R_MD60,Y_GE65,M,EU27,2007-01-01,16.0
PC,LI_R_MD60,Y_GE65,M,EU27,2008-01-01,15.6
PC,LI_R_MD60,Y_GE65,M,EU27,2009-01-01,14.9
PC,LI_R_MD60,Y_GE65,M,EU27,2010-01-01,12.9
PC,LI_R_MD60,Y_GE65,M,EU27,2011-01-01,13.0
PC,LI_R_MD60,Y_GE65,M,EU27,2012-01-01,12.2
PC,LI_R_MD60,Y_GE65,M,EU27,2013-01-01,11.3
PC,LI_R_MD60,Y_GE65,M,EU27,2014-01-01,11.1
PC,LI_R_MD60,Y_GE65,M,EU27,2015-01-01,11.6
PC,LI_R_MD60,Y_GE65,M,EU27,2016-01-01,11.9
PC,LI_R_MD60,Y_GE65,M,EU27,2017-01-01,12.0
PC,LI_R_MD60,Y_GE65,M,EU28,2006-01-01,
PC,LI_R_MD60,Y_GE65,M,EU28,2007-01-01,
PC,LI_R_MD60,Y_GE65,M,EU28,2008-01-01,
PC,LI_R_MD60,Y_GE65,M,EU28,2009-01-01,
PC,LI_R_MD60,Y_GE65,M,EU28,2010-01-01,13.0
PC,LI_R_MD60,Y_GE65,M,EU28,2011-01-01,13.0
PC,LI_R_MD60,Y_GE65,M,EU28,2012-01-01,12.2
PC,LI_R_MD60,Y_GE65,M,EU28,2013-01-01,11.4
PC,LI_R_MD60,Y_GE65,M,EU28,2014-01-01,11.2
PC,LI_R_MD60,Y_GE65,M,EU28,2015-01-01,11.7
PC,LI_R_MD60,Y_GE65,M,EU28,2016-01-01,12.0
PC,LI_R_MD60,Y_GE65,M,EU28,2017-01-01,12.0
PC,LI_R_MD60,Y_GE65,M,FI,2006-01-01,15.7
PC,LI_R_MD60,Y_GE65,M,FI,2007-01-01,17.7
PC,LI_R_MD60,Y_GE65,M,FI,2008-01-01,15.5
PC,LI_R_MD60,Y_GE65,M,FI,2009-01-01,13.1
PC,LI_R_MD60,Y_GE65,M,FI,2010-01-01,12.2
PC,LI_R_MD60,Y_GE65,M,FI,2011-01-01,11.8
PC,LI_R_MD60,Y_GE65,M,FI,2012-01-01,11.9
PC,LI_R_MD60,Y_GE65,M,FI,2013-01-01,11.4
PC,LI_R_MD60,Y_GE65,M,FI,2014-01-01,11.0
PC,LI_R_MD60,Y_GE65,M,FI,2015-01-01,9.1
PC,LI_R_MD60,Y_GE65,M,FI,2016-01-01,8.1
PC,LI_R_MD60,Y_GE65,M,FI,2017-01-01,7.9
PC,LI_R_MD60,Y_GE65,M,FR,2006-01-01,14.0
PC,LI_R_MD60,Y_GE65,M,FR,2007-01-01,12.1
PC,LI_R_MD60,Y_GE65,M,FR,2008-01-01,9.1
PC,LI_R_MD60,Y_GE65,M,FR,2009-01-01,9.6
PC,LI_R_MD60,Y_GE65,M,FR,2010-01-01,8.0
PC,LI_R_MD60,Y_GE65,M,FR,2011-01-01,8.1
PC,LI_R_MD60,Y_GE65,M,FR,2012-01-01,8.0
PC,LI_R_MD60,Y_GE65,M,FR,2013-01-01,7.4
PC,LI_R_MD60,Y_GE65,M,FR,2014-01-01,7.2
PC,LI_R_MD60,Y_GE65,M,FR,2015-01-01,7.0
PC,LI_R_MD60,Y_GE65,M,FR,2016-01-01,6.7
PC,LI_R_MD60,Y_GE65,M,FR,2017-01-01,6.5
PC,LI_R_MD60,Y_GE65,M,HR,2006-01-01,
PC,LI_R_MD60,Y_GE65,M,HR,2007-01-01,
PC,LI_R_MD60,Y_GE65,M,HR,2008-01-01,
PC,LI_R_MD60,Y_GE65,M,HR,2009-01-01,
PC,LI_R_MD60,Y_GE65,M,HR,2010-01-01,25.1
PC,LI_R_MD60,Y_GE65,M,HR,2011-01-01,22.6
PC,LI_R_MD60,Y_GE65,M,HR,2012-01-01,20.3
PC,LI_R_MD60,Y_GE65,M,HR,2013-01-01,18.6
PC,LI_R_MD60,Y_GE65,M,HR,2014-01-01,20.8
PC,LI_R_MD60,Y_GE65,M,HR,2015-01-01,22.8
PC,LI_R_MD60,Y_GE65,M,HR,2016-01-01,21.9
PC,LI_R_MD60,Y_GE65,M,HR,2017-01-01,
PC,LI_R_MD60,Y_GE65,M,HU,2006-01-01,6.9
PC,LI_R_MD60,Y_GE65,M,HU,2007-01-01,3.2
PC,LI_R_MD60,Y_GE65,M,HU,2008-01-01,2.7
PC,LI_R_MD60,Y_GE65,M,HU,2009-01-01,3.1
PC,LI_R_MD60,Y_GE65,M,HU,2010-01-01,2.8
PC,LI_R_MD60,Y_GE65,M,HU,2011-01-01,4.1
PC,LI_R_MD60,Y_GE65,M,HU,2012-01-01,5.4
PC,LI_R_MD60,Y_GE65,M,HU,2013-01-01,3.3
