na_item,unit,geo\time,date,value
RLPR_PER,I10,AT,1995-01-01,84.7 
RLPR_PER,I10,AT,1996-01-01,86.3 
RLPR_PER,I10,AT,1997-01-01,87.5 
RLPR_PER,I10,AT,1998-01-01,89.7 
RLPR_PER,I10,AT,1999-01-01,91.5 
RLPR_PER,I10,AT,2000-01-01,93.7 
RLPR_PER,I10,AT,2001-01-01,94.2 
RLPR_PER,I10,AT,2002-01-01,95.9 
RLPR_PER,I10,AT,2003-01-01,96.1 
RLPR_PER,I10,AT,2004-01-01,98.2 
RLPR_PER,I10,AT,2005-01-01,99.2 
RLPR_PER,I10,AT,2006-01-01,100.8 
RLPR_PER,I10,AT,2007-01-01,102.7 
RLPR_PER,I10,AT,2008-01-01,102.3 
RLPR_PER,I10,AT,2009-01-01,98.9 
RLPR_PER,I10,AT,2010-01-01,100.0 
RLPR_PER,I10,AT,2011-01-01,101.3 
RLPR_PER,I10,AT,2012-01-01,101.0 
RLPR_PER,I10,AT,2013-01-01,100.7 
RLPR_PER,I10,AT,2014-01-01,100.4 
RLPR_PER,I10,AT,2015-01-01,100.9 
RLPR_PER,I10,AT,2016-01-01,101.7 
RLPR_PER,I10,AT,2017-01-01,102.5 
RLPR_PER,I10,BE,1995-01-01,85.4 
RLPR_PER,I10,BE,1996-01-01,86.6 
RLPR_PER,I10,BE,1997-01-01,89.2 
RLPR_PER,I10,BE,1998-01-01,89.4 
RLPR_PER,I10,BE,1999-01-01,91.3 
RLPR_PER,I10,BE,2000-01-01,92.7 
RLPR_PER,I10,BE,2001-01-01,92.2 
RLPR_PER,I10,BE,2002-01-01,94.0 
RLPR_PER,I10,BE,2003-01-01,94.8 
RLPR_PER,I10,BE,2004-01-01,97.3 
RLPR_PER,I10,BE,2005-01-01,98.0 
RLPR_PER,I10,BE,2006-01-01,99.3 
RLPR_PER,I10,BE,2007-01-01,101.1 
RLPR_PER,I10,BE,2008-01-01,100.0 
RLPR_PER,I10,BE,2009-01-01,98.0 
RLPR_PER,I10,BE,2010-01-01,100.0 
RLPR_PER,I10,BE,2011-01-01,100.4 
RLPR_PER,I10,BE,2012-01-01,100.2 
RLPR_PER,I10,BE,2013-01-01,100.8 
RLPR_PER,I10,BE,2014-01-01,101.6 
RLPR_PER,I10,BE,2015-01-01,102.4 
RLPR_PER,I10,BE,2016-01-01,102.6 
RLPR_PER,I10,BE,2017-01-01,102.9 
RLPR_PER,I10,BG,1995-01-01,71.8 
RLPR_PER,I10,BG,1996-01-01,76.3 
RLPR_PER,I10,BG,1997-01-01,65.3 
RLPR_PER,I10,BG,1998-01-01,69.2 
RLPR_PER,I10,BG,1999-01-01,66.2 
RLPR_PER,I10,BG,2000-01-01,71.0 
RLPR_PER,I10,BG,2001-01-01,74.3 
RLPR_PER,I10,BG,2002-01-01,78.5 
RLPR_PER,I10,BG,2003-01-01,80.2 
RLPR_PER,I10,BG,2004-01-01,83.2 
RLPR_PER,I10,BG,2005-01-01,86.8 
RLPR_PER,I10,BG,2006-01-01,89.7 
RLPR_PER,I10,BG,2007-01-01,93.4 
RLPR_PER,I10,BG,2008-01-01,96.7 
RLPR_PER,I10,BG,2009-01-01,94.9 
RLPR_PER,I10,BG,2010-01-01,100.0 
RLPR_PER,I10,BG,2011-01-01,104.2 
RLPR_PER,I10,BG,2012-01-01,106.9 p
RLPR_PER,I10,BG,2013-01-01,107.9 p
RLPR_PER,I10,BG,2014-01-01,109.5 p
RLPR_PER,I10,BG,2015-01-01,112.9 p
RLPR_PER,I10,BG,2016-01-01,116.8 p
RLPR_PER,I10,BG,2017-01-01,119.1 p
RLPR_PER,I10,CY,1995-01-01,80.9 
RLPR_PER,I10,CY,1996-01-01,81.5 
RLPR_PER,I10,CY,1997-01-01,83.2 
RLPR_PER,I10,CY,1998-01-01,86.9 
RLPR_PER,I10,CY,1999-01-01,89.6 
RLPR_PER,I10,CY,2000-01-01,93.4 
RLPR_PER,I10,CY,2001-01-01,95.0 
RLPR_PER,I10,CY,2002-01-01,96.5 
RLPR_PER,I10,CY,2003-01-01,95.6 
RLPR_PER,I10,CY,2004-01-01,96.6 
RLPR_PER,I10,CY,2005-01-01,97.7 
RLPR_PER,I10,CY,2006-01-01,100.5 
RLPR_PER,I10,CY,2007-01-01,101.1 
RLPR_PER,I10,CY,2008-01-01,101.2 
RLPR_PER,I10,CY,2009-01-01,99.2 
RLPR_PER,I10,CY,2010-01-01,100.0 
RLPR_PER,I10,CY,2011-01-01,100.4 
RLPR_PER,I10,CY,2012-01-01,100.7 
RLPR_PER,I10,CY,2013-01-01,100.8 
RLPR_PER,I10,CY,2014-01-01,101.4 
RLPR_PER,I10,CY,2015-01-01,101.8 
RLPR_PER,I10,CY,2016-01-01,102.1 p
RLPR_PER,I10,CY,2017-01-01,102.4 p
RLPR_PER,I10,CZ,1995-01-01,66.4 
RLPR_PER,I10,CZ,1996-01-01,68.8 
RLPR_PER,I10,CZ,1997-01-01,68.9 
RLPR_PER,I10,CZ,1998-01-01,69.9 
RLPR_PER,I10,CZ,1999-01-01,72.4 
RLPR_PER,I10,CZ,2000-01-01,76.2 
RLPR_PER,I10,CZ,2001-01-01,78.6 
RLPR_PER,I10,CZ,2002-01-01,79.4 
RLPR_PER,I10,CZ,2003-01-01,82.9 
RLPR_PER,I10,CZ,2004-01-01,87.1 
RLPR_PER,I10,CZ,2005-01-01,91.1 
RLPR_PER,I10,CZ,2006-01-01,96.0 
RLPR_PER,I10,CZ,2007-01-01,99.3 
RLPR_PER,I10,CZ,2008-01-01,99.8 
RLPR_PER,I10,CZ,2009-01-01,96.8 
RLPR_PER,I10,CZ,2010-01-01,100.0 
RLPR_PER,I10,CZ,2011-01-01,102.1 
RLPR_PER,I10,CZ,2012-01-01,100.8 
RLPR_PER,I10,CZ,2013-01-01,100.0 
RLPR_PER,I10,CZ,2014-01-01,102.2 
RLPR_PER,I10,CZ,2015-01-01,106.1 
RLPR_PER,I10,CZ,2016-01-01,107.0 
RLPR_PER,I10,CZ,2017-01-01,109.8 
RLPR_PER,I10,DE,1995-01-01,89.8 
RLPR_PER,I10,DE,1996-01-01,90.6 
RLPR_PER,I10,DE,1997-01-01,92.3 
RLPR_PER,I10,DE,1998-01-01,93.0 
RLPR_PER,I10,DE,1999-01-01,93.3 
RLPR_PER,I10,DE,2000-01-01,93.9 
RLPR_PER,I10,DE,2001-01-01,95.8 
RLPR_PER,I10,DE,2002-01-01,96.2 
RLPR_PER,I10,DE,2003-01-01,96.6 
RLPR_PER,I10,DE,2004-01-01,97.4 
RLPR_PER,I10,DE,2005-01-01,98.1 
RLPR_PER,I10,DE,2006-01-01,100.9 
RLPR_PER,I10,DE,2007-01-01,102.4 
RLPR_PER,I10,DE,2008-01-01,102.2 
RLPR_PER,I10,DE,2009-01-01,96.4 
RLPR_PER,I10,DE,2010-01-01,100.0 
RLPR_PER,I10,DE,2011-01-01,102.3 
RLPR_PER,I10,DE,2012-01-01,101.6 
RLPR_PER,I10,DE,2013-01-01,101.5 
RLPR_PER,I10,DE,2014-01-01,102.8 
RLPR_PER,I10,DE,2015-01-01,103.6 
RLPR_PER,I10,DE,2016-01-01,104.6 
RLPR_PER,I10,DE,2017-01-01,105.3 
RLPR_PER,I10,DK,1995-01-01,85.2 
RLPR_PER,I10,DK,1996-01-01,86.8 
RLPR_PER,I10,DK,1997-01-01,88.5 
RLPR_PER,I10,DK,1998-01-01,89.1 
RLPR_PER,I10,DK,1999-01-01,91.0 
RLPR_PER,I10,DK,2000-01-01,93.7 
RLPR_PER,I10,DK,2001-01-01,93.6 
RLPR_PER,I10,DK,2002-01-01,93.9 
RLPR_PER,I10,DK,2003-01-01,95.2 
RLPR_PER,I10,DK,2004-01-01,98.2 
RLPR_PER,I10,DK,2005-01-01,99.1 
RLPR_PER,I10,DK,2006-01-01,100.7 
RLPR_PER,I10,DK,2007-01-01,99.3 
RLPR_PER,I10,DK,2008-01-01,97.7 
RLPR_PER,I10,DK,2009-01-01,95.9 
RLPR_PER,I10,DK,2010-01-01,100.0 
RLPR_PER,I10,DK,2011-01-01,101.4 
RLPR_PER,I10,DK,2012-01-01,102.3 
RLPR_PER,I10,DK,2013-01-01,103.3 
RLPR_PER,I10,DK,2014-01-01,104.1 
RLPR_PER,I10,DK,2015-01-01,104.2 
RLPR_PER,I10,DK,2016-01-01,104.7 
RLPR_PER,I10,DK,2017-01-01,105.4 
RLPR_PER,I10,EE,1995-01-01,46.6 
RLPR_PER,I10,EE,1996-01-01,50.3 
RLPR_PER,I10,EE,1997-01-01,56.2 
RLPR_PER,I10,EE,1998-01-01,59.6 
RLPR_PER,I10,EE,1999-01-01,61.9 
RLPR_PER,I10,EE,2000-01-01,67.8 
RLPR_PER,I10,EE,2001-01-01,71.7 
RLPR_PER,I10,EE,2002-01-01,76.1 
RLPR_PER,I10,EE,2003-01-01,80.0 
RLPR_PER,I10,EE,2004-01-01,85.4 
RLPR_PER,I10,EE,2005-01-01,91.3 
RLPR_PER,I10,EE,2006-01-01,96.0 
RLPR_PER,I10,EE,2007-01-01,103.3 
RLPR_PER,I10,EE,2008-01-01,97.9 
RLPR_PER,I10,EE,2009-01-01,93.0 
RLPR_PER,I10,EE,2010-01-01,100.0 
RLPR_PER,I10,EE,2011-01-01,101.0 
RLPR_PER,I10,EE,2012-01-01,103.6 
RLPR_PER,I10,EE,2013-01-01,104.4 
RLPR_PER,I10,EE,2014-01-01,106.6 
RLPR_PER,I10,EE,2015-01-01,105.5 
RLPR_PER,I10,EE,2016-01-01,108.9 
RLPR_PER,I10,EE,2017-01-01,111.2 
RLPR_PER,I10,EL,1995-01-01,79.5 
RLPR_PER,I10,EL,1996-01-01,82.3 
RLPR_PER,I10,EL,1997-01-01,86.3 
RLPR_PER,I10,EL,1998-01-01,85.9 
RLPR_PER,I10,EL,1999-01-01,88.5 
RLPR_PER,I10,EL,2000-01-01,91.7 
RLPR_PER,I10,EL,2001-01-01,95.1 
RLPR_PER,I10,EL,2002-01-01,96.5 
RLPR_PER,I10,EL,2003-01-01,100.7 
RLPR_PER,I10,EL,2004-01-01,103.3 
RLPR_PER,I10,EL,2005-01-01,102.9 
RLPR_PER,I10,EL,2006-01-01,106.8 
RLPR_PER,I10,EL,2007-01-01,108.9 
RLPR_PER,I10,EL,2008-01-01,107.1 
RLPR_PER,I10,EL,2009-01-01,103.1 
RLPR_PER,I10,EL,2010-01-01,100.0 
RLPR_PER,I10,EL,2011-01-01,97.6 p
RLPR_PER,I10,EL,2012-01-01,96.6 p
RLPR_PER,I10,EL,2013-01-01,95.9 p
RLPR_PER,I10,EL,2014-01-01,95.8 p
RLPR_PER,I10,EL,2015-01-01,94.6 p
RLPR_PER,I10,EL,2016-01-01,94.0 p
RLPR_PER,I10,EL,2017-01-01,94.0 p
RLPR_PER,I10,ES,1995-01-01,93.2 
RLPR_PER,I10,ES,1996-01-01,94.4 
RLPR_PER,I10,ES,1997-01-01,94.3 
RLPR_PER,I10,ES,1998-01-01,94.2 
RLPR_PER,I10,ES,1999-01-01,94.2 
RLPR_PER,I10,ES,2000-01-01,94.5 
RLPR_PER,I10,ES,2001-01-01,95.1 
RLPR_PER,I10,ES,2002-01-01,95.4 
RLPR_PER,I10,ES,2003-01-01,95.2 
RLPR_PER,I10,ES,2004-01-01,94.7 
RLPR_PER,I10,ES,2005-01-01,94.2 
RLPR_PER,I10,ES,2006-01-01,94.2 
RLPR_PER,I10,ES,2007-01-01,94.6 
RLPR_PER,I10,ES,2008-01-01,95.5 
RLPR_PER,I10,ES,2009-01-01,98.2 
RLPR_PER,I10,ES,2010-01-01,100.0 
RLPR_PER,I10,ES,2011-01-01,101.7 
RLPR_PER,I10,ES,2012-01-01,102.9 
RLPR_PER,I10,ES,2013-01-01,103.9 
RLPR_PER,I10,ES,2014-01-01,104.3 
RLPR_PER,I10,ES,2015-01-01,105.1 
RLPR_PER,I10,ES,2016-01-01,105.7 p
RLPR_PER,I10,ES,2017-01-01,106.2 p
RLPR_PER,I10,FI,1995-01-01,79.8 
RLPR_PER,I10,FI,1996-01-01,81.5 
RLPR_PER,I10,FI,1997-01-01,83.7 
RLPR_PER,I10,FI,1998-01-01,86.7 
RLPR_PER,I10,FI,1999-01-01,88.3 
RLPR_PER,I10,FI,2000-01-01,91.3 
RLPR_PER,I10,FI,2001-01-01,92.3 
RLPR_PER,I10,FI,2002-01-01,92.9 
RLPR_PER,I10,FI,2003-01-01,94.6 
RLPR_PER,I10,FI,2004-01-01,97.8 
RLPR_PER,I10,FI,2005-01-01,98.9 
RLPR_PER,I10,FI,2006-01-01,101.1 
RLPR_PER,I10,FI,2007-01-01,104.1 
RLPR_PER,I10,FI,2008-01-01,102.6 
RLPR_PER,I10,FI,2009-01-01,96.4 
RLPR_PER,I10,FI,2010-01-01,100.0 
RLPR_PER,I10,FI,2011-01-01,101.3 
RLPR_PER,I10,FI,2012-01-01,99.0 
RLPR_PER,I10,FI,2013-01-01,98.9 
RLPR_PER,I10,FI,2014-01-01,98.8 
RLPR_PER,I10,FI,2015-01-01,99.0 
RLPR_PER,I10,FI,2016-01-01,101.0 
RLPR_PER,I10,FI,2017-01-01,102.6 
RLPR_PER,I10,FR,1995-01-01,86.8 
RLPR_PER,I10,FR,1996-01-01,87.5 
RLPR_PER,I10,FR,1997-01-01,88.9 
RLPR_PER,I10,FR,1998-01-01,90.5 
RLPR_PER,I10,FR,1999-01-01,91.4 
RLPR_PER,I10,FR,2000-01-01,92.6 
RLPR_PER,I10,FR,2001-01-01,93.1 
RLPR_PER,I10,FR,2002-01-01,93.7 
RLPR_PER,I10,FR,2003-01-01,94.4 
RLPR_PER,I10,FR,2004-01-01,97.0 
RLPR_PER,I10,FR,2005-01-01,97.9 
RLPR_PER,I10,FR,2006-01-01,99.2 
RLPR_PER,I10,FR,2007-01-01,100.2 
RLPR_PER,I10,FR,2008-01-01,99.9 
RLPR_PER,I10,FR,2009-01-01,98.2 
RLPR_PER,I10,FR,2010-01-01,100.0 
RLPR_PER,I10,FR,2011-01-01,101.4 
RLPR_PER,I10,FR,2012-01-01,101.4 
RLPR_PER,I10,FR,2013-01-01,101.8 
RLPR_PER,I10,FR,2014-01-01,102.2 
RLPR_PER,I10,FR,2015-01-01,103.2 
RLPR_PER,I10,FR,2016-01-01,103.6 p
RLPR_PER,I10,FR,2017-01-01,104.7 p
RLPR_PER,I10,HR,1995-01-01,71.6 p
RLPR_PER,I10,HR,1996-01-01,75.9 p
RLPR_PER,I10,HR,1997-01-01,80.8 p
RLPR_PER,I10,HR,1998-01-01,82.5 p
RLPR_PER,I10,HR,1999-01-01,81.7 p
RLPR_PER,I10,HR,2000-01-01,84.9 p
RLPR_PER,I10,HR,2001-01-01,88.4 p
RLPR_PER,I10,HR,2002-01-01,92.2 p
RLPR_PER,I10,HR,2003-01-01,95.0 p
RLPR_PER,I10,HR,2004-01-01,97.9 p
RLPR_PER,I10,HR,2005-01-01,100.9 p
RLPR_PER,I10,HR,2006-01-01,102.6 p
RLPR_PER,I10,HR,2007-01-01,104.7 p
RLPR_PER,I10,HR,2008-01-01,104.6 d
RLPR_PER,I10,HR,2009-01-01,97.7 d
RLPR_PER,I10,HR,2010-01-01,100.0 d
RLPR_PER,I10,HR,2011-01-01,103.7 d
RLPR_PER,I10,HR,2012-01-01,105.1 d
RLPR_PER,I10,HR,2013-01-01,107.4 d
RLPR_PER,I10,HR,2014-01-01,104.5 d
RLPR_PER,I10,HR,2015-01-01,105.7 d
RLPR_PER,I10,HR,2016-01-01,109.1 d
RLPR_PER,I10,HR,2017-01-01,109.9 d
RLPR_PER,I10,HU,1995-01-01,69.9 
RLPR_PER,I10,HU,1996-01-01,69.9 
RLPR_PER,I10,HU,1997-01-01,72.1 
RLPR_PER,I10,HU,1998-01-01,74.0 
RLPR_PER,I10,HU,1999-01-01,74.3 
RLPR_PER,I10,HU,2000-01-01,76.7 
RLPR_PER,I10,HU,2001-01-01,79.8 
RLPR_PER,I10,HU,2002-01-01,83.4 
RLPR_PER,I10,HU,2003-01-01,86.6 
RLPR_PER,I10,HU,2004-01-01,91.9 
RLPR_PER,I10,HU,2005-01-01,96.2 
RLPR_PER,I10,HU,2006-01-01,99.4 
RLPR_PER,I10,HU,2007-01-01,99.7 
RLPR_PER,I10,HU,2008-01-01,102.6 
RLPR_PER,I10,HU,2009-01-01,98.3 
RLPR_PER,I10,HU,2010-01-01,100.0 
RLPR_PER,I10,HU,2011-01-01,101.7 
RLPR_PER,I10,HU,2012-01-01,99.8 
RLPR_PER,I10,HU,2013-01-01,100.8 
RLPR_PER,I10,HU,2014-01-01,100.2 
RLPR_PER,I10,HU,2015-01-01,101.3 
RLPR_PER,I10,HU,2016-01-01,100.6 
RLPR_PER,I10,HU,2017-01-01,102.7 
RLPR_PER,I10,IE,1995-01-01,67.9 
RLPR_PER,I10,IE,1996-01-01,70.5 
RLPR_PER,I10,IE,1997-01-01,75.3 
RLPR_PER,I10,IE,1998-01-01,76.8 
RLPR_PER,I10,IE,1999-01-01,79.7 
RLPR_PER,I10,IE,2000-01-01,83.5 
RLPR_PER,I10,IE,2001-01-01,85.3 
RLPR_PER,I10,IE,2002-01-01,88.9 
RLPR_PER,I10,IE,2003-01-01,89.9 
RLPR_PER,I10,IE,2004-01-01,92.6 
RLPR_PER,I10,IE,2005-01-01,93.3 
RLPR_PER,I10,IE,2006-01-01,93.7 
RLPR_PER,I10,IE,2007-01-01,94.5 
RLPR_PER,I10,IE,2008-01-01,90.9 
RLPR_PER,I10,IE,2009-01-01,93.7 
RLPR_PER,I10,IE,2010-01-01,100.0 
RLPR_PER,I10,IE,2011-01-01,105.8 b
RLPR_PER,I10,IE,2012-01-01,106.5 
RLPR_PER,I10,IE,2013-01-01,104.7 
RLPR_PER,I10,IE,2014-01-01,111.0 
RLPR_PER,I10,IE,2015-01-01,134.2 
RLPR_PER,I10,IE,2016-01-01,135.8 
RLPR_PER,I10,IE,2017-01-01,141.5 
RLPR_PER,I10,IT,1995-01-01,99.3 
RLPR_PER,I10,IT,1996-01-01,99.9 
RLPR_PER,I10,IT,1997-01-01,101.4 
RLPR_PER,I10,IT,1998-01-01,102.1 
RLPR_PER,I10,IT,1999-01-01,102.5 
RLPR_PER,I10,IT,2000-01-01,104.3 
RLPR_PER,I10,IT,2001-01-01,104.1 
RLPR_PER,I10,IT,2002-01-01,102.6 
RLPR_PER,I10,IT,2003-01-01,101.3 
RLPR_PER,I10,IT,2004-01-01,102.3 
RLPR_PER,I10,IT,2005-01-01,102.7 
RLPR_PER,I10,IT,2006-01-01,102.7 
RLPR_PER,I10,IT,2007-01-01,102.9 
RLPR_PER,I10,IT,2008-01-01,101.7 
RLPR_PER,I10,IT,2009-01-01,97.7 
RLPR_PER,I10,IT,2010-01-01,100.0 
RLPR_PER,I10,IT,2011-01-01,100.3 
RLPR_PER,I10,IT,2012-01-01,97.7 
RLPR_PER,I10,IT,2013-01-01,97.8 
RLPR_PER,I10,IT,2014-01-01,97.8 
RLPR_PER,I10,IT,2015-01-01,98.1 
RLPR_PER,I10,IT,2016-01-01,97.9 
RLPR_PER,I10,IT,2017-01-01,98.3 
RLPR_PER,I10,LT,1995-01-01,43.7 
RLPR_PER,I10,LT,1996-01-01,45.6 
RLPR_PER,I10,LT,1997-01-01,49.0 
RLPR_PER,I10,LT,1998-01-01,53.1 
RLPR_PER,I10,LT,1999-01-01,53.7 
RLPR_PER,I10,LT,2000-01-01,58.2 
RLPR_PER,I10,LT,2001-01-01,64.5 
RLPR_PER,I10,LT,2002-01-01,66.5 
RLPR_PER,I10,LT,2003-01-01,71.9 
RLPR_PER,I10,LT,2004-01-01,77.4 
RLPR_PER,I10,LT,2005-01-01,82.8 
RLPR_PER,I10,LT,2006-01-01,89.2 
RLPR_PER,I10,LT,2007-01-01,97.1 
RLPR_PER,I10,LT,2008-01-01,101.0 
RLPR_PER,I10,LT,2009-01-01,93.2 
RLPR_PER,I10,LT,2010-01-01,100.0 
RLPR_PER,I10,LT,2011-01-01,105.5 
RLPR_PER,I10,LT,2012-01-01,107.7 
RLPR_PER,I10,LT,2013-01-01,110.0 
RLPR_PER,I10,LT,2014-01-01,111.6 
RLPR_PER,I10,LT,2015-01-01,112.4 
RLPR_PER,I10,LT,2016-01-01,112.8 
RLPR_PER,I10,LT,2017-01-01,118.1 
RLPR_PER,I10,LU,1995-01-01,95.5 
RLPR_PER,I10,LU,1996-01-01,94.4 
RLPR_PER,I10,LU,1997-01-01,96.5 
RLPR_PER,I10,LU,1998-01-01,98.1 
RLPR_PER,I10,LU,1999-01-01,101.5 
RLPR_PER,I10,LU,2000-01-01,104.4 
RLPR_PER,I10,LU,2001-01-01,101.2 
RLPR_PER,I10,LU,2002-01-01,102.1 
RLPR_PER,I10,LU,2003-01-01,101.9 
RLPR_PER,I10,LU,2004-01-01,103.2 
RLPR_PER,I10,LU,2005-01-01,103.6 
RLPR_PER,I10,LU,2006-01-01,104.9 
RLPR_PER,I10,LU,2007-01-01,108.9 
RLPR_PER,I10,LU,2008-01-01,102.6 
RLPR_PER,I10,LU,2009-01-01,97.1 
RLPR_PER,I10,LU,2010-01-01,100.0 
RLPR_PER,I10,LU,2011-01-01,99.6 
RLPR_PER,I10,LU,2012-01-01,96.9 
RLPR_PER,I10,LU,2013-01-01,98.6 
RLPR_PER,I10,LU,2014-01-01,100.3 
RLPR_PER,I10,LU,2015-01-01,101.6 
RLPR_PER,I10,LU,2016-01-01,101.0 
RLPR_PER,I10,LU,2017-01-01,99.2 
RLPR_PER,I10,LV,1995-01-01,48.8 
RLPR_PER,I10,LV,1996-01-01,49.6 
RLPR_PER,I10,LV,1997-01-01,51.8 
RLPR_PER,I10,LV,1998-01-01,55.4 
RLPR_PER,I10,LV,1999-01-01,57.9 
RLPR_PER,I10,LV,2000-01-01,63.1 
RLPR_PER,I10,LV,2001-01-01,66.1 
RLPR_PER,I10,LV,2002-01-01,69.8 
RLPR_PER,I10,LV,2003-01-01,75.2 
RLPR_PER,I10,LV,2004-01-01,81.3 
RLPR_PER,I10,LV,2005-01-01,89.2 
RLPR_PER,I10,LV,2006-01-01,94.4 
RLPR_PER,I10,LV,2007-01-01,100.0 
RLPR_PER,I10,LV,2008-01-01,97.2 
RLPR_PER,I10,LV,2009-01-01,97.2 
RLPR_PER,I10,LV,2010-01-01,100.0 
RLPR_PER,I10,LV,2011-01-01,104.8 
RLPR_PER,I10,LV,2012-01-01,107.5 
RLPR_PER,I10,LV,2013-01-01,107.6 
RLPR_PER,I10,LV,2014-01-01,111.1 
RLPR_PER,I10,LV,2015-01-01,112.8 
RLPR_PER,I10,LV,2016-01-01,115.5 
RLPR_PER,I10,LV,2017-01-01,120.9 
RLPR_PER,I10,MT,1995-01-01,: 
RLPR_PER,I10,MT,1996-01-01,: 
RLPR_PER,I10,MT,1997-01-01,: 
RLPR_PER,I10,MT,1998-01-01,: 
RLPR_PER,I10,MT,1999-01-01,: 
RLPR_PER,I10,MT,2000-01-01,91.4 
RLPR_PER,I10,MT,2001-01-01,90.4 
RLPR_PER,I10,MT,2002-01-01,92.8 
